_time,event.action,event.category{},event.code,event.created,event.provider,host,host.architecture,host.hostname,host.name,index,process.args{},process.command_line,process.entity_id,process.executable,process.hash.md5,process.hash.sha1,process.hash.sha256,process.name,process.parent.args{},process.parent.command_line,process.parent.entity_id,process.parent.executable,process.parent.name,process.parent.pid,process.pe.company,process.pe.description,process.pe.file_version,process.pe.imphash,process.pe.original_file_name,process.pe.product,process.pid,process.thread.id,process.working_directory,rule.name,user.domain,user.id,user.name,winlog.event_data.LogonId
2022-02-19T20:18:47.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:18:46.344Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-50A4-6211-5C05-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,097ce5761c89434367598b34fe32893b,044a0cf1f6bc478a7172bf207eef1e201a18ba02,ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",{B59E2A9A-4F1B-6211-8A01-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,6784,Microsoft Corporation,Windows PowerShell,10.0.14393.206 (rs1_release.160915-0644),caee994f79d85e47c06e5fa9cdeae453,PowerShell.EXE,Microsoft® Windows® Operating System,8844,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:18:45.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:18:44.783Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-50A3-6211-5705-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,097ce5761c89434367598b34fe32893b,044a0cf1f6bc478a7172bf207eef1e201a18ba02,ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",{B59E2A9A-4F1B-6211-8A01-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,6784,Microsoft Corporation,Windows PowerShell,10.0.14393.206 (rs1_release.160915-0644),caee994f79d85e47c06e5fa9cdeae453,PowerShell.EXE,Microsoft® Windows® Operating System,8928,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:18:45.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:18:44.782Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe
/noconfig
/fullpaths
@C:\Users\pat.risus\AppData\Local\Temp\3\odclqzas.cmdline","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\pat.risus\AppData\Local\Temp\3\odclqzas.cmdline""",{B59E2A9A-50A3-6211-5605-000000001202},C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,23ee3d381cfe3b9f6229483e2ce2f9e1,93cf877f5627e55ec076a656e935042fac39950e,4240a12e0b246c9d69af1f697488fe7da1b497df20f4a6f95135b4d5fe180a57,csc.exe,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-509D-6211-2A05-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,7452,Microsoft Corporation,Visual C# Command Line Compiler,4.8.3761.0 built by: NET48REL1,ee1e569ad02aa1f7aeca80ac0601d80d,csc.exe,Microsoft® .NET Framework,8224,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:18:45.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:18:44.780Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe
/noconfig
/fullpaths
@C:\Users\pat.risus\AppData\Local\Temp\3\4ppvi343.cmdline","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\pat.risus\AppData\Local\Temp\3\4ppvi343.cmdline""",{B59E2A9A-50A3-6211-5305-000000001202},C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,23ee3d381cfe3b9f6229483e2ce2f9e1,93cf877f5627e55ec076a656e935042fac39950e,4240a12e0b246c9d69af1f697488fe7da1b497df20f4a6f95135b4d5fe180a57,csc.exe,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-509D-6211-2705-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,8800,Microsoft Corporation,Visual C# Command Line Compiler,4.8.3761.0 built by: NET48REL1,ee1e569ad02aa1f7aeca80ac0601d80d,csc.exe,Microsoft® .NET Framework,6636,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:18:45.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:18:44.780Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-50A2-6211-5205-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,097ce5761c89434367598b34fe32893b,044a0cf1f6bc478a7172bf207eef1e201a18ba02,ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",{B59E2A9A-4F1B-6211-8A01-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,6784,Microsoft Corporation,Windows PowerShell,10.0.14393.206 (rs1_release.160915-0644),caee994f79d85e47c06e5fa9cdeae453,PowerShell.EXE,Microsoft® Windows® Operating System,4664,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:18:44.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:18:43.382Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe
/noconfig
/fullpaths
@C:\Users\pat.risus\AppData\Local\Temp\3\btftulcz.cmdline","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\pat.risus\AppData\Local\Temp\3\btftulcz.cmdline""",{B59E2A9A-50A2-6211-4F05-000000001202},C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,23ee3d381cfe3b9f6229483e2ce2f9e1,93cf877f5627e55ec076a656e935042fac39950e,4240a12e0b246c9d69af1f697488fe7da1b497df20f4a6f95135b4d5fe180a57,csc.exe,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-509C-6211-2205-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,7636,Microsoft Corporation,Visual C# Command Line Compiler,4.8.3761.0 built by: NET48REL1,ee1e569ad02aa1f7aeca80ac0601d80d,csc.exe,Microsoft® .NET Framework,5820,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:18:44.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:18:43.379Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-50A1-6211-4A05-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,097ce5761c89434367598b34fe32893b,044a0cf1f6bc478a7172bf207eef1e201a18ba02,ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",{B59E2A9A-4F1B-6211-8A01-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,6784,Microsoft Corporation,Windows PowerShell,10.0.14393.206 (rs1_release.160915-0644),caee994f79d85e47c06e5fa9cdeae453,PowerShell.EXE,Microsoft® Windows® Operating System,8352,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:18:44.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:18:43.382Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-50A2-6211-4E05-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,097ce5761c89434367598b34fe32893b,044a0cf1f6bc478a7172bf207eef1e201a18ba02,ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",{B59E2A9A-4F1B-6211-8A01-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,6784,Microsoft Corporation,Windows PowerShell,10.0.14393.206 (rs1_release.160915-0644),caee994f79d85e47c06e5fa9cdeae453,PowerShell.EXE,Microsoft® Windows® Operating System,8584,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:18:44.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:18:43.379Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe
/noconfig
/fullpaths
@C:\Users\pat.risus\AppData\Local\Temp\3\v3keazlo.cmdline","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\pat.risus\AppData\Local\Temp\3\v3keazlo.cmdline""",{B59E2A9A-50A2-6211-4C05-000000001202},C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,23ee3d381cfe3b9f6229483e2ce2f9e1,93cf877f5627e55ec076a656e935042fac39950e,4240a12e0b246c9d69af1f697488fe7da1b497df20f4a6f95135b4d5fe180a57,csc.exe,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-509C-6211-1D05-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,7884,Microsoft Corporation,Visual C# Command Line Compiler,4.8.3761.0 built by: NET48REL1,ee1e569ad02aa1f7aeca80ac0601d80d,csc.exe,Microsoft® .NET Framework,2220,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:18:44.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:18:43.251Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-50A1-6211-4805-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,097ce5761c89434367598b34fe32893b,044a0cf1f6bc478a7172bf207eef1e201a18ba02,ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",{B59E2A9A-4F1B-6211-8A01-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,6784,Microsoft Corporation,Windows PowerShell,10.0.14393.206 (rs1_release.160915-0644),caee994f79d85e47c06e5fa9cdeae453,PowerShell.EXE,Microsoft® Windows® Operating System,8372,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:18:44.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:18:43.244Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe
/noconfig
/fullpaths
@C:\Users\pat.risus\AppData\Local\Temp\3\kmmnqxdd.cmdline","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\pat.risus\AppData\Local\Temp\3\kmmnqxdd.cmdline""",{B59E2A9A-50A0-6211-4505-000000001202},C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,23ee3d381cfe3b9f6229483e2ce2f9e1,93cf877f5627e55ec076a656e935042fac39950e,4240a12e0b246c9d69af1f697488fe7da1b497df20f4a6f95135b4d5fe180a57,csc.exe,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-509B-6211-1A05-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,5708,Microsoft Corporation,Visual C# Command Line Compiler,4.8.3761.0 built by: NET48REL1,ee1e569ad02aa1f7aeca80ac0601d80d,csc.exe,Microsoft® .NET Framework,960,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:18:44.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:18:43.244Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe
/noconfig
/fullpaths
@C:\Users\pat.risus\AppData\Local\Temp\3\ar4jrf4f.cmdline","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\pat.risus\AppData\Local\Temp\3\ar4jrf4f.cmdline""",{B59E2A9A-50A0-6211-4405-000000001202},C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,23ee3d381cfe3b9f6229483e2ce2f9e1,93cf877f5627e55ec076a656e935042fac39950e,4240a12e0b246c9d69af1f697488fe7da1b497df20f4a6f95135b4d5fe180a57,csc.exe,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-509B-6211-1805-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,7424,Microsoft Corporation,Visual C# Command Line Compiler,4.8.3761.0 built by: NET48REL1,ee1e569ad02aa1f7aeca80ac0601d80d,csc.exe,Microsoft® .NET Framework,5384,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:18:44.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:18:43.243Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-50A0-6211-4105-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,097ce5761c89434367598b34fe32893b,044a0cf1f6bc478a7172bf207eef1e201a18ba02,ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",{B59E2A9A-4F1B-6211-8A01-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,6784,Microsoft Corporation,Windows PowerShell,10.0.14393.206 (rs1_release.160915-0644),caee994f79d85e47c06e5fa9cdeae453,PowerShell.EXE,Microsoft® Windows® Operating System,4248,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:18:43.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:18:41.733Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe
/noconfig
/fullpaths
@C:\Users\pat.risus\AppData\Local\Temp\3\fuh50m2o.cmdline","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\pat.risus\AppData\Local\Temp\3\fuh50m2o.cmdline""",{B59E2A9A-50A0-6211-4005-000000001202},C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,23ee3d381cfe3b9f6229483e2ce2f9e1,93cf877f5627e55ec076a656e935042fac39950e,4240a12e0b246c9d69af1f697488fe7da1b497df20f4a6f95135b4d5fe180a57,csc.exe,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-509A-6211-1405-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,5660,Microsoft Corporation,Visual C# Command Line Compiler,4.8.3761.0 built by: NET48REL1,ee1e569ad02aa1f7aeca80ac0601d80d,csc.exe,Microsoft® .NET Framework,7316,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:18:43.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:18:41.732Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe
/noconfig
/fullpaths
@C:\Users\pat.risus\AppData\Local\Temp\3\00yqfcsx.cmdline","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\pat.risus\AppData\Local\Temp\3\00yqfcsx.cmdline""",{B59E2A9A-509F-6211-3D05-000000001202},C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,23ee3d381cfe3b9f6229483e2ce2f9e1,93cf877f5627e55ec076a656e935042fac39950e,4240a12e0b246c9d69af1f697488fe7da1b497df20f4a6f95135b4d5fe180a57,csc.exe,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-5099-6211-0C05-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,6276,Microsoft Corporation,Visual C# Command Line Compiler,4.8.3761.0 built by: NET48REL1,ee1e569ad02aa1f7aeca80ac0601d80d,csc.exe,Microsoft® .NET Framework,7552,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:18:43.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:18:41.731Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-509F-6211-3C05-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,097ce5761c89434367598b34fe32893b,044a0cf1f6bc478a7172bf207eef1e201a18ba02,ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",{B59E2A9A-4F1B-6211-8A01-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,6784,Microsoft Corporation,Windows PowerShell,10.0.14393.206 (rs1_release.160915-0644),caee994f79d85e47c06e5fa9cdeae453,PowerShell.EXE,Microsoft® Windows® Operating System,5600,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:18:43.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:18:41.729Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-509F-6211-3A05-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,097ce5761c89434367598b34fe32893b,044a0cf1f6bc478a7172bf207eef1e201a18ba02,ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",{B59E2A9A-4F1B-6211-8A01-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,6784,Microsoft Corporation,Windows PowerShell,10.0.14393.206 (rs1_release.160915-0644),caee994f79d85e47c06e5fa9cdeae453,PowerShell.EXE,Microsoft® Windows® Operating System,7948,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:18:40.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:18:40.619Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe
/noconfig
/fullpaths
@C:\Users\pat.risus\AppData\Local\Temp\3\0d4si4eo.cmdline","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\pat.risus\AppData\Local\Temp\3\0d4si4eo.cmdline""",{B59E2A9A-509F-6211-3805-000000001202},C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,23ee3d381cfe3b9f6229483e2ce2f9e1,93cf877f5627e55ec076a656e935042fac39950e,4240a12e0b246c9d69af1f697488fe7da1b497df20f4a6f95135b4d5fe180a57,csc.exe,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-5099-6211-0A05-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,8980,Microsoft Corporation,Visual C# Command Line Compiler,4.8.3761.0 built by: NET48REL1,ee1e569ad02aa1f7aeca80ac0601d80d,csc.exe,Microsoft® .NET Framework,9044,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
